,facility_id_API,facility_name_num,facility_type,field_name_num,location,operator_name_num,related_facilities,status
3346,05-123-43835,Razor Fed                          26J-2342       ,WELL,WILDCAT                       99999,WELD                                123NWSE   26 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX11/4/2016 
3347,05-123-43858,Razor Fed                          26L-2335       ,WELL,WILDCAT                       99999,WELD                                123NWSW   26 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX11/14/2016 
3348,05-123-43859,Razor                              26L-3534       ,WELL,WILDCAT                       99999,WELD                                123NWSW   26 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX11/14/2016 
3349,05-123-43860,Razor Fed                          26L-2334       ,WELL,WILDCAT                       99999,WELD                                123NWSW   26 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX11/14/2016 
3350,05-123-43861,Razor                              26L-3535       ,WELL,WILDCAT                       99999,WELD                                123NWSW   26 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX11/14/2016 
3351,05-123-44537,Razor                              27I-2247       ,WELL,WILDCAT                       99999,WELD                                123NESE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX3/28/2017 
3352,05-123-44538,Razor                              27I-3447       ,WELL,WILDCAT                       99999,WELD                                123NESE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX3/28/2017 
3353,05-123-44590,Razor                              27IW-3443      ,WELL,WILDCAT                       99999,WELD                                123NESE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX4/9/2017 
3354,05-123-44591,Razor                              27IW-3446      ,WELL,WILDCAT                       99999,WELD                                123NESE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX4/9/2017 
3355,05-123-45158,Razor                              27IW-2246      ,WELL,WILDCAT                       99999,WELD                                123NESE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX8/4/2017 
3356,05-123-45159,Razor                              27IW-2243      ,WELL,WILDCAT                       99999,WELD                                123NESE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX8/4/2017 
3357,05-123-44649,Razor                              27JW-3439      ,WELL,WILDCAT                       99999,WELD                                123NESW   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX4/26/2017 
3358,05-123-44651,Razor                              27JW-3442      ,WELL,WILDCAT                       99999,WELD                                123NWSE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX4/26/2017 
3359,05-123-45145,Razor                              27JW-2242      ,WELL,WILDCAT                       99999,WELD                                123NWSE   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX8/2/2017 
3360,05-123-44652,Razor                              27L-3434       ,WELL,WILDCAT                       99999,WELD                                123NWSW   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX4/26/2017 
3361,05-123-44650,Razor                              27KW-3438      ,WELL,WILDCAT                       99999,WELD                                123NWSW   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX4/26/2017 
3362,05-123-44850,Razor                              27L-3402       ,WELL,WILDCAT                       99999,WELD                                123NWSW   27 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX5/15/2017 
3363,05-123-44075,Razor Fed                          29L-3234       ,WELL,TERRACE SOUTH                 81550,WELD                                123NWSW   29 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX1/13/2017 
3364,05-123-44076,Razor Fed                          29L-3236       ,WELL,TERRACE SOUTH                 81550,WELD                                123NWSW   29 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX1/13/2017 
3365,05-123-44077,Razor                              29L-2034       ,WELL,TERRACE SOUTH                 81550,WELD                                123NWSW   29 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX1/13/2017 
3366,05-123-44078,Razor Fed                          29L-3235       ,WELL,TERRACE SOUTH                 81550,WELD                                123NWSW   29 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX1/13/2017 
3367,05-123-44079,Razor                              29L-2036       ,WELL,TERRACE SOUTH                 81550,WELD                                123NWSW   29 10N   58W     6 ,WHITING OIL & GAS CORPORATION                     96155, ,XX1/13/2017 
