,Unnamed: 0,facility_id_API,facility_type,location,related_facilities,status,facility_name,facility_num,field_name,field_num,county,coord,operator_name,operator_num
4372,4372,05-123-45132,WELL,WELD                                123NWNW   27 3N    68W     6 , ,2017-08-01,PUTTER,27-9HZ,WATTENBERG,90750,WELD,                            123NWNW   27 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4373,4373,05-123-45133,WELL,WELD                                123NWNW   27 3N    68W     6 , ,2017-08-01,PUTTER,27-2HZ,WATTENBERG,90750,WELD,                            123NWNW   27 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4374,4374,05-123-45134,WELL,WELD                                123NWNW   27 3N    68W     6 , ,2017-08-01,PUTTER,27-5HZ,WATTENBERG,90750,WELD,                            123NWNW   27 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4375,4375,05-123-45135,WELL,WELD                                123NWNW   27 3N    68W     6 , ,2017-08-01,PUTTER,27-4HZ,WATTENBERG,90750,WELD,                            123NWNW   27 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4376,4376,05-123-45136,WELL,WELD                                123NWNW   27 3N    68W     6 , ,2017-08-01,PUTTER,27-8HZ,WATTENBERG,90750,WELD,                            123NWNW   27 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4377,4377,05-123-45092,WELL,WELD                                123SESE   33 3N    68W     6 , ,2017-07-12,NEWBY STATE,38N-4HZ,WATTENBERG,90750,WELD,                            123SESE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4378,4378,05-123-45090,WELL,WELD                                123SESE   33 3N    68W     6 , ,2017-07-12,NEWBY STATE,34N-3HZ,WATTENBERG,90750,WELD,                            123SESE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4379,4379,05-123-44563,WELL,WELD                                123SESE   33 3N    68W     6 , ,2017-04-03,NEWBY STATE,30N-34HZ,WATTENBERG,90750,WELD,                            123SESE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4380,4380,05-123-44565,WELL,WELD                                123SESE   33 3N    68W     6 , ,2017-04-03,NEWBY STATE,26N-33HZ,WATTENBERG,90750,WELD,                            123SESE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4381,4381,05-123-44566,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-04-03,NEWBY,27N-33HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4382,4382,05-123-44567,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-04-03,NEWBY,28N-33HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4383,4383,05-123-44568,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-04-03,NEWBY,2N-33HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4384,4384,05-123-44564,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-04-03,NEWBY,1N-33HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4385,4385,05-123-45091,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-07-12,NEWBY STATE,36N-4HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4386,4386,05-123-45087,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-07-12,NEWBY STATE,37N-4HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4387,4387,05-123-45088,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-07-12,NEWBY STATE,16N-4HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4388,4388,05-123-45089,WELL,WELD                                123SWSE   33 3N    68W     6 , ,2017-07-12,NEWBY STATE,15N-4HZ,WATTENBERG,90750,WELD,                            123SWSE   33 3N    68W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
4389,4389,05-123-43065,WELL,WELD                                123NENW   5  4N    62W     6 , ,2016-04-16,State Seventy Holes,11-5-17XRLNB,WATTENBERG,90750,WELD,                            123NENW   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4390,4390,05-123-43066,WELL,WELD                                123NENW   5  4N    62W     6 , ,2016-04-16,State Seventy Holes,K21-5-17XRLC,WATTENBERG,90750,WELD,                            123NENW   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4391,4391,05-123-43067,WELL,WELD                                123NENW   5  4N    62W     6 , ,2016-04-16,Seventy Holes,F-J-5HNB,WATTENBERG,90750,WELD,                            123NENW   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4392,4392,05-123-43068,WELL,WELD                                123NENW   5  4N    62W     6 , ,2016-04-16,State Seventy Holes,21-5-17XRLNB,WATTENBERG,90750,WELD,                            123NENW   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4393,4393,05-123-41497,WELL,WELD                                123NWNE   5  4N    62W     6 , ,2015-05-15,Seventy Holes,31-34-5HC,WATTENBERG,90750,WELD,                            123NWNE   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4394,4394,05-123-41498,WELL,WELD                                123NWNE   5  4N    62W     6 , ,2015-05-15,Seventy Holes,P31-T34-5HNC,WATTENBERG,90750,WELD,                            123NWNE   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4395,4395,05-123-41499,WELL,WELD                                123NWNE   5  4N    62W     6 , ,2015-05-15,Seventy Holes,P31-T34-5HNB,WATTENBERG,90750,WELD,                            123NWNE   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4396,4396,05-123-41500,WELL,WELD                                123NWNE   5  4N    62W     6 , ,2015-05-15,Seventy Holes,31-34-5HNC,WATTENBERG,90750,WELD,                            123NWNE   5  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4397,4397,05-123-41387,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,U41-Y44-6HNC,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4398,4398,05-123-41388,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,41-44-6HNC,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4399,4399,05-123-41389,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,U41-Y44-6HNB,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4400,4400,05-123-41390,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,P41-T44-6HNC,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4401,4401,05-123-41391,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,41-44-6HC,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4402,4402,05-123-41392,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,U-Y-6HNB,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4403,4403,05-123-41393,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,U-Y-6HC,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4404,4404,05-123-41394,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,P-T-6HNC,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4405,4405,05-123-41395,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,41-44-6HNB,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4406,4406,05-123-41396,WELL,WELD                                123NENE   6  4N    62W     6 , ,2015-04-12,STATE SEVENTY HOLES,P41-T44-6HNB,WATTENBERG,90750,WELD,                            123NENE   6  4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4407,4407,05-123-43285,WELL,WELD                                123NENE   7  4N    62W     6 , ,2016-06-18,70 Ranch,7-3NBH,WATTENBERG,90750,WELD,                            123NENE   7  4N    62W     6 ,CONFLUENCE DJ LLC,10518
4408,4408,05-123-43286,WELL,WELD                                123NENE   7  4N    62W     6 , ,2016-06-18,70 Ranch,7-2NBH,WATTENBERG,90750,WELD,                            123NENE   7  4N    62W     6 ,CONFLUENCE DJ LLC,10518
4409,4409,05-123-42154,WELL,WELD                                123NWSW   9  4N    62W     6 , ,2015-09-11,Anschutz Equus Farms,4-62-9-3340D2,WATTENBERG,90750,WELD,                            123NWSW   9  4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4410,4410,05-123-42160,WELL,WELD                                123SWSW   9  4N    62W     6 , ,2015-09-11,Anschutz Equus Farms,4-62-9-6457D2B,WATTENBERG,90750,WELD,                            123SWSW   9  4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4411,4411,05-123-40447,WELL,WELD                                123NENE   15 4N    62W     6 , ,2016-01-29,Anschutz Equus Farms,4-62-15-0758BH2,WATTENBERG,90750,WELD,                            123NENE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4412,4412,05-123-43251,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-4956B2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4413,4413,05-123-43252,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-4841C2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4414,4414,05-123-43253,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-6457B2B,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4415,4415,05-123-43254,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-3340B2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4416,4416,05-123-43255,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-4841B2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4417,4417,05-123-43256,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-4956C2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4418,4418,05-123-43257,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-3340C2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4419,4419,05-123-43258,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-6457C2B,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4420,4420,05-123-43259,WELL,WELD                                123NESE   15 4N    62W     6 , ,2016-06-10,Anschutz Equus Farms,4-62-14-6457B2,WATTENBERG,90750,WELD,                            123NESE   15 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4421,4421,05-123-39082,WELL,WELD                                123NENE   16 4N    62W     6 , ,2014-03-11,Anschutz Equus Farms,4-62-16-0560CDH,WILDCAT,99999,WELD,                            123NENE   16 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4422,4422,05-123-39084,WELL,WELD                                123NENE   16 4N    62W     6 , ,2014-03-11,Anschutz Equus Farms,4-62-16-0758CD,WILDCAT,99999,WELD,                            123NENE   16 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4423,4423,05-123-42463,WELL,WELD                                123NWSW   18 4N    62W     6 , ,2016-09-07,Flaherty,18-7-4,WATTENBERG,90750,WELD,                            123NWSW   18 4N    62W     6 ,CONFLUENCE DJ LLC,10518
4424,4424,05-123-45098,WELL,WELD                                123SESW   18 4N    62W     6 , ,2017-07-19,State Seventy Holes,14-11-18HNB,WATTENBERG,90750,WELD,                            123SESW   18 4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4425,4425,05-123-45099,WELL,WELD                                123SESW   18 4N    62W     6 , ,2017-07-19,State Seventy Holes,34-31-18HNBX,WATTENBERG,90750,WELD,                            123SESW   18 4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4426,4426,05-123-45100,WELL,WELD                                123SESW   18 4N    62W     6 , ,2017-07-19,State Seventy Holes,J24-F21-18HNB,WATTENBERG,90750,WELD,                            123SESW   18 4N    62W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4427,4427,05-123-42718,WELL,WELD                                123NWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-4956C2,WATTENBERG,90750,WELD,                            123NWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4428,4428,05-123-42719,WELL,WELD                                123NWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-4841C2,WATTENBERG,90750,WELD,                            123NWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4429,4429,05-123-42720,WELL,WELD                                123NWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-4841B2,WATTENBERG,90750,WELD,                            123NWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4430,4430,05-123-42721,WELL,WELD                                123NWSW   20 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-20-3340C,WATTENBERG,90750,WELD,                            123NWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4431,4431,05-123-42704,WELL,WELD                                123SWNW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-3225C2,WATTENBERG,90750,WELD,                            123SWNW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4432,4432,05-123-42705,WELL,WELD                                123SWNW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-1724D2,WATTENBERG,90750,WELD,                            123SWNW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4433,4433,05-123-42706,WELL,WELD                                123SWNW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-3225B2,WATTENBERG,90750,WELD,                            123SWNW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4434,4434,05-123-42707,WELL,WELD                                123SWNW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-1724C2,WATTENBERG,90750,WELD,                            123SWNW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4435,4435,05-123-42708,WELL,WELD                                123SWNW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-1724B2,WATTENBERG,90750,WELD,                            123SWNW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4436,4436,05-123-42700,WELL,WELD                                123SWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-6457B2B,WATTENBERG,90750,WELD,                            123SWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4437,4437,05-123-42701,WELL,WELD                                123SWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-6457C2,WATTENBERG,90750,WELD,                            123SWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4438,4438,05-123-42702,WELL,WELD                                123SWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-4956B2,WATTENBERG,90750,WELD,                            123SWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4439,4439,05-123-42703,WELL,WELD                                123SWSW   20 4N    62W     6 , ,2016-02-10,Anschutz Equus Farms,4-62-20-4956D2,WATTENBERG,90750,WELD,                            123SWSW   20 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4440,4440,05-123-42724,WELL,WELD                                123NWNW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-28-1724C,WATTENBERG,90750,WELD,                            123NWNW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4441,4441,05-123-42740,WELL,WELD                                123NWNW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-28-1609C,WATTENBERG,90750,WELD,                            123NWNW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4442,4442,05-123-42730,WELL,WELD                                123NWNW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-28-3225C,WATTENBERG,90750,WELD,                            123NWNW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4443,4443,05-123-43686,WELL,WELD                                123NWNW   28 4N    62W     6 , ,2016-09-30,ANSCHUTZ EQUUS FARMS,4-62-28-0108CS,WATTENBERG,90750,WELD,                            123NWNW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4444,4444,05-123-43694,WELL,WELD                                123NWNW   28 4N    62W     6 , ,2016-09-30,ANSCHUTZ EQUUS FARMS,4-62-28-0108CNB,WATTENBERG,90750,WELD,                            123NWNW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4445,4445,05-123-42735,WELL,WELD                                123NWSW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-28-3240C,WATTENBERG,90750,WELD,                            123NWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4446,4446,05-123-42744,WELL,WELD                                123NWSW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-28-4841C,WATTENBERG,90750,WELD,                            123NWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4447,4447,05-123-42728,WELL,WELD                                123NWSW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-28-3340C,WATTENBERG,90750,WELD,                            123NWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4448,4448,05-123-42729,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-32-0801CS,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4449,4449,05-123-42748,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-29-5764C,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4450,4450,05-123-42749,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-02-10,ANSCHUTZ EQUUS FARMS,4-62-29-5649C,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4451,4451,05-123-42693,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-02-05,ANSCHUTZ EQUUS FARMS,4-62-28-4956C,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4452,4452,05-123-43719,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-10-12,ANSCHUTZ EQUUS FARMS,4-62-33-0108CB,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4453,4453,05-123-43720,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-10-12,ANSCHUTZ EQUUS FARMS,4-62-32-0801CNB,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4454,4454,05-123-43721,WELL,WELD                                123SWSW   28 4N    62W     6 , ,2016-10-12,ANSCHUTZ EQUUS FARMS,4-62-28-6457CB,WATTENBERG,90750,WELD,                            123SWSW   28 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4455,4455,05-123-43217,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-05-31,ANSCHUTZ EQUUS FARMS,4-62-32-2532C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4456,4456,05-123-43221,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-05-31,ANSCHUTZ EQUUS FARMS,4-62-32-4033C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4457,4457,05-123-43226,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-05-31,ANSCHUTZ EQUUS FARMS,4-62-32-0916C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4458,4458,05-123-43227,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-05-31,ANSCHUTZ EQUUS FARMS,4-62-32-2417C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4459,4459,05-123-39732,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-06-08,ANSCHUTZ EQUUS FARMS,4-62-33-1724C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4460,4460,05-123-39737,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-06-08,ANSCHUTZ EQUUS FARMS,4-62-33-1624C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4461,4461,05-123-39739,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-06-08,ANSCHUTZ EQUUS FARMS,4-62-33-3340C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4462,4462,05-123-39740,WELL,WELD                                123SWNW   33 4N    62W     6 , ,2016-06-08,ANSCHUTZ EQUUS FARMS,4-62-33-3225C,WATTENBERG,90750,WELD,                            123SWNW   33 4N    62W     6 ,BARRETT CORPORATION* BILL,10071
4463,4463,05-123-43900,WELL,WELD                                123NENW   1  4N    63W     6 , ,2016-11-28,Latham,K21-1-12XRLNB,WATTENBERG,90750,WELD,                            123NENW   1  4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4464,4464,05-123-43901,WELL,WELD                                123NENW   1  4N    63W     6 , ,2016-11-28,Latham,K31-1-12XRLNB,WATTENBERG,90750,WELD,                            123NENW   1  4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4465,4465,05-123-43709,WELL,WELD                                123NESE   1  4N    63W     6 , ,2016-10-12,Latham,P41-T44-12HNB,WATTENBERG,90750,WELD,                            123NESE   1  4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4466,4466,05-123-43710,WELL,WELD                                123NESE   1  4N    63W     6 , ,2016-10-12,Latham,S-1-12MRLC,WATTENBERG,90750,WELD,                            123NESE   1  4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4467,4467,05-123-44704,WELL,WELD                                123SESE   22 4N    63W     6 , ,2017-05-03,MUSTANG,X44-22-21XRLNB,WATTENBERG,90750,WELD,                            123SESE   22 4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4468,4468,05-123-44701,WELL,WELD                                123NENE   24 4N    63W     6 , ,2017-05-03,Mustang,V41-B11-24HNB,WATTENBERG,90750,WELD,                            123NENE   24 4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4469,4469,05-123-44700,WELL,WELD                                123SWSW   26 4N    63W     6 , ,2017-05-03,Mustang,D14-X44-26HNB,WATTENBERG,90750,WELD,                            123SWSW   26 4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4470,4470,05-123-44706,WELL,WELD                                123SWSW   28 4N    63W     6 , ,2017-05-03,Mustang,D14-X44-28HNB,WATTENBERG,90750,WELD,                            123SWSW   28 4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4471,4471,05-123-34962,WELL,WELD                                123NWSE   29 4N    63W     6 , ,2012-01-20,Guttersen,29ODU,WATTENBERG,90750,WELD,                            123NWSE   29 4N    63W     6 ,PDC ENERGY INC,69175
4472,4472,05-123-34965,WELL,WELD                                123NWSE   29 4N    63W     6 , ,2012-01-20,Guttersen,29XDU,WATTENBERG,90750,WELD,                            123NWSE   29 4N    63W     6 ,PDC ENERGY INC,69175
4473,4473,05-123-34967,WELL,WELD                                123NWSE   29 4N    63W     6 , ,2012-01-20,Guttersen,29SDU,WATTENBERG,90750,WELD,                            123NWSE   29 4N    63W     6 ,PDC ENERGY INC,69175
4474,4474,05-123-35041,WELL,WELD                                123NWSE   29 4N    63W     6 , ,2012-02-10,Guttersen,29TDU,WATTENBERG,90750,WELD,                            123NWSE   29 4N    63W     6 ,PDC ENERGY INC,69175
4475,4475,05-123-34970,WELL,WELD                                123SESW   29 4N    63W     6 , ,2012-01-20,Guttersen,29HDU,WATTENBERG,90750,WELD,                            123SESW   29 4N    63W     6 ,PDC ENERGY INC,69175
4476,4476,05-123-34973,WELL,WELD                                123SESW   29 4N    63W     6 , ,2012-01-20,Guttersen,29KDU,WATTENBERG,90750,WELD,                            123SESW   29 4N    63W     6 ,PDC ENERGY INC,69175
4477,4477,05-123-44702,WELL,WELD                                123SESE   34 4N    63W     6 , ,2017-05-03,Mustang,X44-D14-34HNB,WATTENBERG,90750,WELD,                            123SESE   34 4N    63W     6 ,BONANZA CREEK ENERGY OPERATING COMPANY LLC,8960
4478,4478,05-123-30339,WELL,WELD                                123NWNW   3  4N    64W     6 , ,2012-06-05,Millege,1-7B,WATTENBERG,90750,WELD,                            123NWNW   3  4N    64W     6 ,PDC ENERGY INC,69175
4479,4479,05-123-30340,WELL,WELD                                123SENW   3  4N    64W     6 , ,2012-06-05,Flack,1-9I,WATTENBERG,90750,WELD,                            123SENW   3  4N    64W     6 ,PDC ENERGY INC,69175
4480,4480,05-123-30338,WELL,WELD                                123SENW   3  4N    64W     6 , ,2012-06-06,Flack,1-8I,WATTENBERG,90750,WELD,                            123SENW   3  4N    64W     6 ,PDC ENERGY INC,69175
4481,4481,05-123-44050,WELL,WELD                                123SESW   3  4N    64W     6 , ,2016-12-30,Popham,3B-301,WATTENBERG,90750,WELD,                            123SESW   3  4N    64W     6 ,PDC ENERGY INC,69175
